Gene,T1,T2,T3,T4,T5
SSH1,-0.289254004,-0.289254004,-0.226661168,-0.256128389,-0.268237898
SSH2,0.418733713,0.532860097,0.517399494,0.329929207,-0.171404508
SSH3,0.030857663,0,0,0,0
SSNA1,0.275735008,0.982263452,0.258778727,0.188013205,-0.028867889
SSPN,-0.033462281,-0.033462281,-0.033462281,-0.015605856,-0.021203191
SSPO,0,0,0,0,0
SSR1,0.323383372,-0.124199866,-0.209081239,-0.315736568,0.196743748
SSR2,0.288776181,0.047239654,-0.025196216,0.015017461,0.214986683
SSR3,0.249855829,0.070027506,-0.191967689,-0.082066677,1.290974473
SSR4,0.415656172,-0.754313082,0.107415911,0.015012283,3.557748479
SSRP1,0.347956058,0.925116225,-0.430731021,-0.350387433,-0.583291446
SSSCA1,0.137736498,0.31359613,0.261771514,0.137166229,0.117475222
SSTR2,0,0,0,0.028965156,0
SSTR3,0,0,0,0,0
SSU72,0.118203234,-0.137610513,-0.115407079,-0.075814228,-0.327491592
SSX2IP,0.165059166,0.066848572,0,0.07531525,0.02711566
ST13,-0.502708068,-0.879232099,-1.284309207,-1.122629432,-2.047890938
ST14,0,0,0.072310158,0.190767296,0.059866574
ST18,0,0,0,0,0
ST20,0.04478971,0,0.049665675,0,0
ST20-AS1,0.023543427,0,0.069412163,0.017484883,0.02587232
ST3GAL1,-0.330930973,-0.247606742,-0.247949639,-0.305444482,-0.444147552
ST3GAL2,-0.03003627,0.027399328,-0.03003627,0.00576311,-0.020892758
ST3GAL3,0.104384765,0.393540825,0,0,0.016594023
ST3GAL4,0.27644654,-0.112135748,-0.091220392,-0.094993094,-0.087637692
ST3GAL4-AS1,0,0,0,0,0
ST3GAL5,0.007774425,0.340670385,0.182449759,0.212191772,-0.069775598
ST3GAL5-AS1,0,0,0,0,0
ST3GAL6,0.094483309,-0.03003627,-0.03003627,-0.03003627,0.059153378
ST5,0,0,0,0,0
ST6GAL1,-0.023600351,-0.069013566,0.245404365,0.151505792,0.144570471
ST6GAL2,-0.105183086,-0.105183086,-0.105183086,-0.105183086,-0.105183086
ST6GALNAC1,0,0,0,0,0
ST6GALNAC2,0,0,0.124778905,0.004987363,0
ST6GALNAC3,0.021814119,0.440520529,-0.033462281,0.01592813,-0.033462281
ST6GALNAC4,0.036606542,-0.097575013,0.205460567,0.17107534,0.437946724
ST6GALNAC6,0.05736092,-0.038930592,0.027142779,0.014270577,-0.006909469
ST7,0.084928709,-0.042749647,-0.004146292,-0.034653186,0.006135877
ST7-AS1,0.04478971,0,0,0,0
ST7L,0.130542664,0,0.067022317,0.0286504,0.09217811
ST8SIA1,0,0,0,0,0
ST8SIA4,-0.064057715,-0.064057715,0.306548239,0.11285786,0.117133446
ST8SIA6,0,0,0,0.029506891,0
ST8SIA6-AS1,0,0,0,0,0
STAB1,-0.240364147,-0.240364147,-0.187481264,-0.240364147,-0.240364147
STAC,-0.237004948,-0.237004948,-0.237004948,-0.237004948,-0.237004948
STAC2,0,0,0,0,0
STAC3,0.0610533,0,0,0.030431057,0
STAG1,0.112501673,0.376739585,0.184328968,0.195382589,0.070651265
STAG2,-0.240610249,0.82955479,0.274697104,0.072442901,-0.389274905
STAG3,-0.116270287,0.316826062,0.667260732,0.117052806,0.031347206
STAM,-0.033210213,-0.011151351,0.12673711,0.093528407,0.071091871
STAM-AS1,-0.010322627,-0.024688761,-0.091537332,-0.091537332,-0.077725136
STAM2,0.023543427,0,0,0.030867726,0.092890302
STAMBP,0.136043842,0.122426694,-0.091537332,-0.070805501,-0.028853728
STAMBPL1,0.095251185,-0.04749886,-0.007329353,0.083578056,-0.04749886
STAP1,0.123925359,0.316528528,0.272348028,0.159934734,0.032434257
STAP2,0.04101848,0,0,0,0.010779205
STAR,0.14619199,0,0,0,0.006415034
STARD10,-0.268408714,-0.437345958,-0.307748814,-0.202729905,-0.376998691
STARD13,0,0,0,0,0.026933215
STARD3,-0.026335358,-0.206542878,-0.125274998,-0.092686382,-0.172396064
STARD3NL,-0.004391973,-0.211467234,-0.155712891,-0.219500759,-0.327277193
STARD4,-0.054726647,-0.054726647,0.006283542,0.022327289,0.022550597
STARD4-AS1,0.065386252,-0.055269727,-0.055269727,-0.055269727,-0.055269727
STARD5,0,0,0.030605949,0.015992013,0.071433064
STARD7,0.376243775,0.942080048,0.089025847,-0.069724121,-0.166980554
STARD8,0,0,0,0,0
STARD9,-0.042159082,0.476413489,-0.068012296,-0.082900335,-0.123382416
STAT1,0.054554601,0.006350081,-0.064161701,-0.090294754,-0.096042682
STAT2,-0.146689286,-0.146689286,0.004252432,-0.041186535,-0.031252851
STAT3,0.231368123,-0.503117192,0.20491537,0.360370263,-0.26147387
STAT4,-0.109536072,-0.034451098,0.050198308,-0.121715838,-0.079414975
STAT5A,0.071070781,-0.084903978,-0.069095796,-0.059728875,-0.133716778
STAT5B,0.018029512,-0.114728907,-0.006434774,-0.066748052,-0.103766459
STAT6,-0.016394818,-0.133397757,-0.03034999,0.107814077,-0.126982724
STAU1,0.112618628,-0.089671614,-0.156631827,0.179952634,-0.208027144
STAU2,0.029677668,0.379707306,-0.018898463,0.030744008,-0.094275505
STEAP1B,0,0,0.037727064,0.044374507,0
STEAP3,0,0,0,0,0
STEAP4,0,0,0,0,0
STIL,-0.081888224,-0.045897316,-0.112745887,-0.112745887,-0.112745887
STIM1,0.199602828,-0.039493195,0.053823225,0.096367685,-0.003362577
STIM2,-0.120112612,0.255088047,0.385931256,0.378380423,0.193495289
STIP1,0.188272904,0.306255986,-0.09769262,0.012554286,-0.061984006
STK10,-0.016966099,-0.12780499,0.006779556,0.041975208,-0.038306989
STK11,0.064564209,0,0.038909992,0,0.045195661
STK11IP,0.014591876,0.432622479,0.062874971,0.076985999,-0.03003627
STK16,0.173512799,0.356949372,0.050341235,0.114782557,0.153734137
STK17A,-0.155715989,0.222772505,0.982845628,0.615322255,-0.470109672
STK17B,-0.186776744,-0.431191305,0.48971694,0.168159587,-0.758828378
STK19,-0.082018551,-0.01041519,-0.112092258,-0.201959128,-0.253873332
STK24,-0.408280803,0.293341283,-0.377395455,-0.340372566,-0.433567497
STK25,0.256545387,0.125582679,-0.116736849,0.023144267,-0.021560967
STK26,0.205388141,-0.116121569,-0.212976353,-0.213716453,-0.175846323
STK3,-0.033637051,-0.033637051,-0.033637051,-0.033637051,-0.033637051
STK31,0,0,0,0,0
STK32B,-0.080224621,-0.161619086,-0.161619086,-0.161619086,-0.161619086
STK32C,-0.137121661,-0.163285452,-0.193038505,-0.194884006,-0.177912198
STK33,0.059152728,-0.081585158,-0.081585158,-0.081585158,-0.075450762
STK35,0,0.136128501,0,0.033480234,0.006415034
STK36,0.070866789,0,0,0,0
STK38,-0.235304948,-0.235304948,-0.090962083,-0.181226649,-0.21404494
STK38L,-0.083208615,-0.133153476,-0.087745739,-0.037732788,0.004741009
STK39,0.14582832,0,0,0.051030543,0
STK4,-0.242782776,-0.132841463,1.099805274,0.923987526,-0.559075321
STK40,0.104687006,-0.089864247,-0.089864247,-0.036174893,0.035290912
STKLD1,-0.075415629,-0.075415629,-0.075415629,-0.075415629,-0.075415629
STMN1,2.236523088,2.974251302,-1.234681215,-1.136151151,-1.300061901
STMN3,-0.014606363,-0.183581387,-0.148070499,-0.010982901,-0.149065653
STOM,-0.245137787,-0.651772656,-0.635780572,-0.651772656,-0.557357128
STOML1,0.026891746,0,0,0,0
STOML2,0.480299062,0.56525328,-0.592639459,-0.646978343,-0.365636567
STON1,0,0,0,0,0
STON2,0.030857663,0,0,0,0
STOX1,0.049771279,-0.057578425,-0.057578425,-0.040435771,-0.041036156
STPG1,-0.093911575,-0.093911575,-0.093911575,-0.078300948,-0.066606718
STRA13,0.262363642,0.422025218,0.014177829,-0.040372261,-0.130116034
STRADA,0.044801951,0,0,0.047996226,0
STRADB,0.169017695,-0.126863835,-0.03281075,-0.018945258,-0.116587424
STRAP,0.251992049,0.758375806,0.149248549,0.109042446,-0.87490695
STRBP,0.136450166,0.463776126,0.255679912,0.309612843,0.16042391
STRIP1,-0.210777697,0.127242563,-0.075407433,-0.097687162,-0.297992459
STRIP2,0,0,0,0,0
STRN,0.066440437,0.028326412,-0.018295935,-0.02820591,-0.093405974
STRN3,-0.020565426,-0.094801285,0.042419459,-0.014386126,-0.094801285
STRN4,0.054009086,0.271780525,0,0.082316508,0.047182359
STS,0,0,0,0,0
STT3A,-0.062641494,-0.261966905,-0.238308267,-0.226373654,-0.055812998
STT3B,-0.015067566,-0.603443851,-0.274921449,-0.487454866,-0.187668511
STUB1,0.015123826,-0.322074591,-0.12724806,-0.126328702,-0.07159035
STX10,0.201808877,0.149517764,0.097725435,-0.127447835,-0.237275272
STX11,-0.232726667,-0.316501951,-0.245791947,-0.062441102,0.066021642
STX12,-0.08070433,-0.165144902,0.121624065,0.036814442,0.085457763
STX16,0.107987489,0.385268046,-0.040014824,-0.104316526,-0.08891602
STX16-NPEPL1,0,0,0,0,0
STX17,-0.073892773,-0.31510258,-0.23918915,-0.216231507,-0.227821623
STX17-AS1,-0.088883615,-0.088883615,-0.088883615,-0.061980936,-0.079867553
STX18,0.14394974,0.066848572,0.036527726,0.074328329,0.026462888
STX18-AS1,0,0,0,0,0
STX1A,0,0,0.020433234,0,0.130284266
STX1B,0,0,0,0,0
STX2,0.044801951,0,0,0.009868264,0.033499819
STX3,0.147732538,-0.206429094,-0.169972907,-0.107292644,-0.093511372
STX4,-0.182969988,-0.287177836,-0.12131556,-0.119367611,-0.233861662
STX5,0.234513234,0.569426163,0.348466497,0.38428391,0.201943937
STX6,-0.091179617,-0.091179617,-0.091179617,-0.091179617,-0.091179617
STX7,0.105310526,0.210697385,0.228371732,0.18156626,-0.046148356
STX8,0.175811478,-0.079655929,-0.103314278,0.11588884,-0.020894959
STXBP1,0,0,0,0,0
STXBP2,-0.021208014,0.268416299,0.090639368,0.091301281,0.006811678
STXBP3,-0.046188707,0.00452466,-0.155597446,-0.236986372,-0.219710303
STXBP4,0,0,0.040714248,0.013181745,0
STXBP5,-0.088048302,-0.155384371,-0.119393405,-0.101967881,-0.155384371
STXBP5-AS1,0,0,0,0.010691114,0
STXBP6,0,0,0,0,0
STYK1,0,0,0,0,0
STYX,0.122576226,0,0.051055204,0.047760958,0.132627529
STYXL1,0.143429203,0.066848572,0.033832292,0.011127291,0.114481578
SUB1,0.190675701,0.590723406,-0.164310038,-0.059812745,0.504145273
SUCLA2,0.215056836,0.191802545,0.058004969,0.060871924,0.004880952
SUCLG1,0.364547757,0.294124998,-0.269532232,-0.187932751,-0.273160634
SUCLG2,-0.178384226,0.697892672,0.030773835,-0.068153149,-0.042239846
SUCLG2-AS1,0.04101848,0,0,0,0
SUCNR1,0.09150545,0,0,0,0
SUCO,0.072433485,0.189987382,0.120294176,0.041148904,0.067571578
SUDS3,-0.263003642,-0.393512462,-0.255209962,-0.24057398,-0.336140943
SUFU,0,0,0,0,0
SUGCT,0,0,0,0,0
SUGP1,-0.042686896,0.280214732,-0.037221801,-0.088113426,-0.137490245
SUGP2,-0.032535128,0.168343278,-0.235596347,-0.14233557,-0.336373852
SUGT1,-0.259260401,-0.295083985,-0.357284112,-0.266493868,-0.30503714
SULF2,-0.064057715,-0.064057715,0.090734125,0.002246039,0.033747756
SULT1A1,-0.051086021,-0.173443142,-0.173443142,-0.173443142,-0.151209261
SULT1A2,0.028913387,0,0,0,0
SULT1A3,0,0,0.0313376,0.019934313,0.015239235
SULT1B1,0,0,0,0,0
SULT1C4,-0.039066466,-0.039066466,-0.039066466,-0.039066466,-0.039066466
SUMF1,-0.095765528,-0.095765528,-0.095765528,-0.027997082,-0.08273626
SUMF2,0.046273527,-0.178433181,-0.084190088,-0.003986996,-0.192266547
SUMO1,-0.01896081,1.173353346,-0.252314888,-0.13104351,-0.9959179
SUMO2,0.265098554,0.546262176,-0.694358664,-0.613088788,-1.346573909
SUMO3,0.644121693,0.395054453,-0.015983096,0.153078839,-0.693024494
SUMO4,0.043304801,0,0.015992083,0,0
SUN1,-0.216286185,0.438002547,0.010179667,0.09098386,0.436680783
SUN2,0.194219408,-0.146222116,-0.026417883,-0.012524668,-0.089797604
SUN3,0.038118939,0,0,0,0
SUOX,0,0,0,0.023087159,0
SUPT16H,0.642058338,0.788248015,0.165005971,0.045636282,-0.141473882
SUPT20H,0.070662674,-0.076983384,0.035450367,0.017777353,-0.057147177
SUPT3H,-0.003912496,-0.222049806,-0.253934955,-0.276873845,-0.288898378
SUPT4H1,-0.321984454,-0.50677932,-0.661015356,-0.653593838,-0.92519282
SUPT5H,0.099533439,0.268268193,0.141485099,0.377322519,0.11972248
SUPT6H,-0.169577096,0.046523279,0.15161117,-0.170678878,-0.261028078
SUPT7L,0.117220816,0.716854706,0.089441297,-0.07375191,-0.047394278
SUPV3L1,0.027195081,-0.124733524,0.07016458,0.210463315,-0.127766833
SURF1,-0.091748423,-0.017893957,0.031368254,-0.060324119,0.012637863
SURF2,0.075402691,0.302986211,0.05176034,-0.065842203,-0.067898357
SURF4,0.087143098,0.258051888,0.172905039,0.016803182,0.32566727
SURF6,0.003378915,-0.085017943,0.05217908,-0.089001179,-0.10699989
SUSD1,0.188965235,-0.047691223,0.048665325,-0.047691223,-0.047691223
SUSD2,0,0,0,0,0
SUSD3,-0.133424266,0.047766595,-0.037053522,0.011483454,-0.121351245
SUSD4,0,0,0,0,0
SUSD6,0.079234801,-0.152770615,-0.07698938,-0.003692929,-0.072674425
SUV39H1,0,0.057435597,0.113585502,0,0
SUV39H2,0.129817666,0,0,0,0
SUZ12,0.051204634,0.40896035,-0.178450848,0.049378162,-0.304035788
SV2A,-0.100914002,-0.063506631,-0.226047092,-0.191314798,-0.226047092
SVBP,0.078872872,0.131111017,0.114555222,0.080700401,-0.210869004
SVIL,-0.123109011,-0.153966674,-0.153966674,-0.134603429,-0.153966674
SVIL-AS1,0.059538063,-0.262944866,-0.262944866,-0.228582829,-0.248242504
SVIP,-0.004227315,-0.274004023,0.040609645,-0.058535723,-0.463439958
SVOP,0,0,0,0.012194307,0.011672316
SVOPL,-0.095473422,-0.095473422,-0.095473422,-0.095473422,-0.095473422
SWAP70,-0.065805648,0.12584169,0.223327159,0.39866302,-0.199002257
SWI5,0.017165619,0.002790857,-0.027529989,0.134507201,0.017847956
SWSAP1,-0.164371226,-0.209784441,-0.082067601,-0.109558673,-0.075497281
SWT1,0,0,0.024390205,0.021838521,0
SYAP1,-0.333084377,0.013315035,-0.187993336,-0.224286702,-0.731478698
SYBU,0,0,0.044617931,0,0
SYCE1,-0.061468573,-0.061468573,-0.061468573,-0.061468573,-0.061468573
SYCE1L,0.125814634,-0.021112387,-0.035078076,-0.058047681,0.041609583
SYCE2,0.094636371,0.057435597,0,0,0
SYCE3,0,0,0,0,0
SYCP2,-0.039987456,-0.039987456,-0.039987456,-0.024906841,-0.039987456
SYCP2L,0,0,0,0,0
SYCP3,0,0,0.038958854,0,0
SYDE1,0,0,0,0,0
SYDE2,0,0,0,0.014907087,0
SYF2,-0.448393362,0.062140323,-0.008632695,-0.264133223,-1.479154735
SYK,0.212996259,0.477635679,-0.192325839,0.080658991,-0.261656866
SYMPK,-0.144082421,-0.141885885,0.08036334,-0.047764176,-0.268183338
SYN1,0,0,0,0,0
SYN3,0,0,0,0,0
SYNC,0.027442629,0.671981478,0.079919918,0.181068284,0.022077678
SYNCRIP,0.12368168,0.815228665,-0.15899505,-0.210982399,-0.429351313
SYNE1,-0.125217513,-0.1541309,0.089642064,0.0275922,-0.078143434
SYNE2,0,0.066848572,0.240293823,0.225106134,0.211382546
SYNE3,0.045413215,0.932943336,0.072072904,0.147177596,0.088251333
SYNE4,0,0,0,0,0
SYNGAP1,0.021550333,-0.039493195,-0.039493195,-0.039493195,-0.039493195
SYNGR1,0.702664316,0.120775811,-0.562046996,-0.537571275,-0.50814454
SYNGR2,0.184678407,-0.228016453,0.70099581,1.092542192,0.146764857
SYNGR3,0,0,0.051487563,0,0.006134397
SYNJ1,-0.150012395,-0.150012395,-0.150012395,-0.150012395,-0.140868883
SYNJ2,0.06422234,-0.05541091,-0.020578338,0.038428182,-0.043257856
SYNJ2BP,-0.212700361,-0.087375148,-0.269449142,-0.251217117,-0.287025647
SYNJ2BP-COX16,0,0,0,0.033089241,0
SYNM,0,0.162540462,0.103895659,0,0
SYNPO,0,0,0,0.047693986,0
SYNPO2,0,0,0,0,0
SYNPO2L,0.04478971,0,0,0,0
SYNRG,-0.042963017,-0.153470035,0.256810315,0.040816552,-0.001224998
SYP,-0.094920951,0.131624133,-0.148930036,-0.148930036,-0.148930036
SYPL1,-0.656512624,-0.536181723,-0.421298033,-0.388048154,-1.293174528
SYS1,-0.033904672,-0.030073923,0.054481917,0.057984471,-0.067438797
SYT1,0,0,0,0.070730009,0.093247868
SYT11,0.232536281,0.204561407,-0.005265692,0.015095088,-0.042749647
SYT12,0,0,0,0,0
SYT15,0,0,0,0,0.013729962
SYT17,0,0,0.101711868,0.045072916,0
SYT2,-0.123382416,-0.065946818,-0.079230153,-0.102377469,-0.074374448
SYT5,-0.08572976,-0.08572976,0.069090413,-0.014512258,-0.077633389
SYTL1,0.14806305,-0.215169415,0.121461695,0.173949025,0.170651214
SYTL2,0.028913387,0,0,0,0.074594806
SYTL3,0,0.112671885,0.080365824,0.055193409,0.031386619
SYTL4,-0.123382416,-0.123382416,-0.123382416,-0.123382416,-0.123382416
SYVN1,-0.089568994,0.303364702,0.10955867,-0.009820975,0.184149303
SZRD1,-0.096206251,-0.160069199,0.164491087,0.035352963,-0.182324322
SZT2,0,0,0.083982119,0.060271837,0.032176051
TAB1,0.004620576,0.206981256,0.022258914,-0.009826705,-0.04938851
TAB2,-0.055739935,-0.165765665,-0.237788407,-0.128319318,-0.263513812
TAB3,0.047492031,-0.046070652,-0.046070652,-0.000443465,-0.014711122
TAC3,0,0,0,0,0
TACC1,-0.176349794,-0.531973689,0.160836176,-0.10830782,-0.670146104
TACC3,0.219806794,0.640340859,-0.006941306,-0.050898209,-0.233962879
TACO1,-0.014945248,-0.108507932,0.039830058,-0.012995154,0.037197052
TACR2,0,0,0,0.015681486,0
TACSTD2,0,0,0,0,0
TADA1,0.028263582,0.277041136,-0.144992167,-0.094159259,-0.199271182
TADA2A,0,0,0.149406011,0.043402373,0
TADA2B,0,0,0.421807901,0.09646366,0.041519059
TADA3,0.115705435,0.218711208,-0.037219165,-0.065797317,-0.059322845
TAF1,0.065852822,-0.069013566,0.117618676,0.049966466,-0.062598532
TAF10,0.283171974,0.161393961,0.093996314,0.107875567,0.046399
TAF11,-0.287859747,0.544102217,-0.021689631,-0.061331398,-0.52750204
TAF12,0.076444899,-0.141764576,-0.033104479,0.107939927,-0.004452533
TAF13,0.01153375,0.452161103,0.117787838,0.121023929,0.007356913
TAF15,0.032833123,-0.173369434,-0.252341032,-0.200539008,-0.396184933
TAF1A,-0.09393238,0.387620601,-0.073499145,-0.073186715,-0.09393238
TAF1A-AS1,0,0,0,0,0
TAF1B,0.205586246,0.480081202,-0.018234084,0.028666761,-0.013975201
TAF1C,0.030530797,-0.061468573,0.087133596,-0.014400564,0.067615556
TAF1D,-0.715475785,-0.878070318,-0.045289092,-0.384228106,-1.432153804
TAF2,-0.016740296,0.101609757,0.074372651,-0.017569189,-0.064393254
TAF3,-0.102981631,0.204344949,-0.032061192,0.065168391,-0.14953813
TAF4,0.043657484,-0.061468573,-0.061468573,-0.047451917,-0.061468573
TAF4B,-0.01422787,-0.130141601,-0.092059492,-0.000906952,-0.074540957
TAF5,0.041686037,0.256369766,0,0,0
TAF5L,0.152425751,0.335811996,0.04094711,0.179773102,0.028658347
TAF6,-0.040959933,0.171303726,-0.195308502,-0.177859406,-0.168143453
TAF6L,-0.088656651,-0.088656651,0.248193857,0.14271301,0.029458463
TAF7,-0.177597706,0.139773151,0.444488387,0.160962246,-0.560420353
TAF8,0.049483931,0.065452379,-0.131910952,-0.069231175,-0.125302004
TAF9,0.34894365,-0.101194007,-0.24840449,-0.49699476,-0.613475796
TAF9B,0.048518351,0.038455179,-0.233325346,-0.191762988,-0.233325346
TAGAP,-0.017244325,0.260791095,1.065087519,0.738992266,0.377080812
TAGLN,0,0,0.023658637,0.089068636,0
TAGLN2,-0.007248374,-0.72585989,-0.433968108,-0.383110875,-0.935306954
TAL1,-0.039640772,-0.084268917,-0.084268917,-0.084268917,-0.084268917
TAL2,0,0,0,0,0
TALDO1,0.127219212,-0.948199253,-1.505398356,-1.531649634,-1.438765331
TAMM41,0.041263511,-0.033462281,-0.033462281,0.002465417,-0.033462281
TANC1,-0.337702448,-0.337702448,-0.337702448,-0.337702448,-0.337702448
TANC2,0.026891746,0.222411999,0.065996964,0.018129239,0
TANGO2,-0.056273394,-0.056273394,0.034716044,0.001853783,-0.056273394
TANGO6,0,0,0.08733162,0.067319132,0.010779205
TANK,0.026997454,-0.069126765,0.458797237,0.255130835,-0.079935784
TAOK1,-0.042626212,-0.061784939,0.125547934,0.038904793,-0.12863351
TAOK2,0.04478971,0,0.038926265,0.077161405,0.006415034
TAOK3,-0.293462753,-1.414851872,-0.819118321,-1.087792952,-1.362679373
TAP1,0.296531012,0.601501982,0.20079763,0.188380169,0.010039099
TAP2,0.239003307,0.224551088,0.146009128,0.067469274,0.008969487
TAPBP,-0.146273291,-0.706823695,0.342791133,0.188931877,0.139389574
TAPBPL,-0.090333842,-0.178576373,-0.044695591,-0.178576373,0.284637591
TAPT1,-0.062485557,-0.092299583,0.070759241,-0.088041504,-0.198628476
TAPT1-AS1,-0.046070652,-0.046070652,-0.046070652,-0.046070652,-0.046070652
TARBP1,-0.116491756,-0.223230014,-0.319937627,-0.292229253,-0.312669511
TARBP2,-0.025930812,-0.065271107,-0.039551263,-0.035242803,-0.104194638
TARDBP,-0.289444881,0.662181358,-0.178132605,-0.134313542,-0.4014066
TARS,-0.081143874,-0.377507025,-0.301688166,-0.265672783,-0.231320109
TARS2,0.038118939,0.279897569,0.141554027,0.093633588,0.074358625
TARSL2,-0.093080604,0.264661047,-0.005135898,0.03696795,-0.046851771
TAS1R3,0,0,0,0,0.130077754
TAS2R14,0.045413215,0,0,0,0
TAS2R30,0,0,0,0,0
TAS2R31,-0.054726647,-0.054726647,-0.054726647,-0.054726647,-0.054726647
TAS2R4,0,0,0,0.015967374,0
TASP1,-0.104183622,-0.009642029,-0.118426248,-0.042837483,-0.156426471
TAT-AS1,0,0,0.034845613,0,0
TATDN1,-0.45690985,-0.600960125,-0.554188897,-0.752832923,-0.702654494
TATDN2,0,0,0.040100277,0.05412046,0.0549379
TATDN3,0.09083193,-0.093024384,0.265848258,0.131437112,-0.093024384
TAX1BP1,-0.22892407,0.304516594,0.13437974,0.188516856,-0.436336665
TAX1BP3,-0.165569559,-0.310626964,-0.314231442,-0.18863081,-0.357121596
TAZ,-0.185466073,0.133294115,-0.163284651,-0.107099999,-0.171371066
TBC1D1,0.136556924,0.707891138,-0.195611371,-0.16381422,-0.170159592
TBC1D10A,-0.012909628,-0.057699338,-0.057699338,0.035069725,-0.014296891
TBC1D10B,0.02702258,0.019157348,-0.047691223,-0.047691223,-0.002046953
TBC1D10C,0.011343117,0.752645625,0.586354539,0.535896752,-0.228583154
TBC1D12,0,0,0.036527726,0.120027505,0.019478857
TBC1D13,-0.024375128,0.009517043,-0.00817785,-0.030947984,-0.027295075
TBC1D14,-0.252567527,-0.212610702,-0.176634936,-0.199806044,-0.073410584
TBC1D15,-0.568695854,-0.673257514,0.23651532,-0.162318118,-0.361649226
TBC1D16,-0.040100179,-0.069013566,-0.069013566,-0.054106479,-0.062598532
TBC1D17,0.064938507,-0.039066466,0.067097413,0.111978201,0.017882433
TBC1D19,0.127201787,0,0,0,0.037997919
TBC1D2,-0.05541091,-0.05541091,-0.05541091,-0.045455757,-0.05541091
TBC1D20,0.140146496,0.188485132,0.166847983,0.108961414,0.090435416
TBC1D22A,0.165288097,0.019344572,0.169578961,0.079784528,-0.052042915
TBC1D22B,-0.03003627,0.027399328,-0.03003627,0.004107178,-0.03003627
TBC1D23,0.032266683,0.257817106,0.28721517,0.015689393,0.097802777
TBC1D24,-0.024346639,-0.013138738,-0.079987309,-0.011914881,-0.079987309
TBC1D25,-0.281108346,-0.223672749,-0.185969513,-0.123266122,-0.194227532
TBC1D2B,0.090367775,-0.086383118,-0.086383118,-0.049651897,-0.070627098
TBC1D30,0,0,0,0,0.02711566
TBC1D31,0.081552257,0,0,0.023613176,0
TBC1D32,0.045413215,0,0,0.054001735,0
TBC1D3D,0,0,0,0,0
TBC1D4,-0.240364147,-0.240364147,-0.240364147,-0.230281478,-0.234239844
TBC1D5,-0.023401066,-0.070227754,0.167275182,0.11734321,-0.118783401
TBC1D7,0.061110517,-0.110860952,0.004516795,-0.088984015,0.024955221
TBC1D8,0,0,0,0,0
TBC1D8B,0,0,0,0.015080615,0
TBC1D9,0,0,0.112204156,0.301562246,0.312963327
TBC1D9B,0.173300613,0,0,0.030423409,0.064195203
TBCA,0.361928403,0.741553172,-0.349664731,-0.354599589,-0.731730736
TBCB,0.198435217,0.190758796,-0.092231604,0.141712599,-0.434383429
TBCC,0.150218281,0.576879903,0.080465331,0.120430116,-0.260965497
TBCCD1,0.030857663,0,0,0.025456626,0
TBCD,0.063139453,-0.034851129,-0.061293492,-0.033390829,-0.054903766
TBCE,0.081524094,0.066848572,0,0,0.008076338
TBCEL,-0.237039197,-0.237039197,-0.237039197,-0.237039197,-0.190917954
TBCK,0,0,0,0.012791294,0.041548586
TBK1,0.053174993,0.521419029,0.026006645,0.294545952,-0.025819373
TBKBP1,-0.047918554,-0.047918554,-0.019559999,0.013029368,-0.047918554
TBL1X,-0.070828292,-0.070828292,0.047160175,0.064491187,-0.045972839
